annotation_id,rubric_item_id,score_order,raw_value,awarded_points
annotation_000878,rubric_item_000320,10,1,1
annotation_000878,rubric_item_000321,11,1,1
annotation_000878,rubric_item_000322,12,1,1
annotation_000878,rubric_item_000323,13,1,1
annotation_000878,rubric_item_000324,14,1,1
annotation_000878,rubric_item_000325,15,1,1
annotation_000878,rubric_item_000326,16,1,1
annotation_000878,rubric_item_000327,17,1,1
annotation_000878,rubric_item_000328,18,1,1
annotation_000878,rubric_item_000329,19,0,0
annotation_000878,rubric_item_000330,20,0,0
annotation_000878,rubric_item_000331,21,0,0
annotation_000878,rubric_item_000332,22,0,0
annotation_000878,rubric_item_000333,23,0,0
annotation_000878,rubric_item_000334,24,0,0
annotation_000878,rubric_item_000335,25,0,0
annotation_000878,rubric_item_000336,26,1,-0.5
annotation_000879,rubric_item_000311,1,1,1
annotation_000879,rubric_item_000312,2,1,1
annotation_000879,rubric_item_000313,3,1,1
annotation_000879,rubric_item_000314,4,1,1
annotation_000879,rubric_item_000315,5,1,1
annotation_000879,rubric_item_000316,6,1,1
annotation_000879,rubric_item_000317,7,1,1
annotation_000879,rubric_item_000318,8,1,1
annotation_000879,rubric_item_000319,9,1,1
annotation_000879,rubric_item_000320,10,1,1
annotation_000879,rubric_item_000321,11,1,1
annotation_000879,rubric_item_000322,12,1,1
annotation_000879,rubric_item_000323,13,1,1
annotation_000879,rubric_item_000324,14,1,1
annotation_000879,rubric_item_000325,15,1,1
annotation_000879,rubric_item_000326,16,1,1
annotation_000879,rubric_item_000327,17,1,1
annotation_000879,rubric_item_000328,18,1,1
annotation_000879,rubric_item_000329,19,0,0
annotation_000879,rubric_item_000330,20,0,0
annotation_000879,rubric_item_000331,21,0,0
annotation_000879,rubric_item_000332,22,0,0
annotation_000879,rubric_item_000333,23,0,0
annotation_000879,rubric_item_000334,24,0,0
annotation_000879,rubric_item_000335,25,0,0
annotation_000879,rubric_item_000336,26,1,-0.5
annotation_000880,rubric_item_000311,1,1,1
annotation_000880,rubric_item_000312,2,1,1
annotation_000880,rubric_item_000313,3,1,1
annotation_000880,rubric_item_000314,4,1,1
annotation_000880,rubric_item_000315,5,1,1
annotation_000880,rubric_item_000316,6,1,1
annotation_000880,rubric_item_000317,7,1,1
annotation_000880,rubric_item_000318,8,1,1
annotation_000880,rubric_item_000319,9,1,1
annotation_000880,rubric_item_000320,10,1,1
annotation_000880,rubric_item_000321,11,1,1
annotation_000880,rubric_item_000322,12,1,1
annotation_000880,rubric_item_000323,13,1,1
annotation_000880,rubric_item_000324,14,0,0
annotation_000880,rubric_item_000325,15,0,0
annotation_000880,rubric_item_000326,16,0,0
annotation_000880,rubric_item_000327,17,0,0
annotation_000880,rubric_item_000328,18,0,0
annotation_000880,rubric_item_000329,19,0,0
annotation_000880,rubric_item_000330,20,0,0
annotation_000880,rubric_item_000331,21,0,0
annotation_000880,rubric_item_000332,22,0,0
annotation_000880,rubric_item_000333,23,0,0
annotation_000880,rubric_item_000334,24,0,0
annotation_000880,rubric_item_000335,25,0,0
annotation_000880,rubric_item_000336,26,1,-0.5
annotation_000884,rubric_item_000224,1,1,2
annotation_000884,rubric_item_000225,2,1,1
annotation_000884,rubric_item_000226,3,1,1
annotation_000884,rubric_item_000227,4,1,1
annotation_000884,rubric_item_000228,5,1,1
annotation_000884,rubric_item_000229,6,1,1
annotation_000884,rubric_item_000230,7,1,1
annotation_000884,rubric_item_000231,8,1,1
annotation_000884,rubric_item_000232,9,1,1
annotation_000884,rubric_item_000233,10,1,1
annotation_000884,rubric_item_000234,11,1,1
annotation_000884,rubric_item_000235,12,1,1
annotation_000884,rubric_item_000236,13,1,1
annotation_000884,rubric_item_000237,14,1,1
annotation_000884,rubric_item_000238,15,1,1
annotation_000884,rubric_item_000239,16,1,1
annotation_000884,rubric_item_000240,17,0,0
annotation_000884,rubric_item_000241,18,1,1
annotation_000884,rubric_item_000242,19,0,0
annotation_000884,rubric_item_000243,20,1,1
annotation_000884,rubric_item_000244,21,0,0
annotation_000884,rubric_item_000245,22,0,0
annotation_000885,rubric_item_000224,1,1,2
annotation_000885,rubric_item_000225,2,1,1
annotation_000885,rubric_item_000226,3,1,1
annotation_000885,rubric_item_000227,4,1,1
annotation_000885,rubric_item_000228,5,1,1
annotation_000885,rubric_item_000229,6,1,1
annotation_000885,rubric_item_000230,7,1,1
annotation_000885,rubric_item_000231,8,0,0
annotation_000885,rubric_item_000232,9,1,1
annotation_000885,rubric_item_000233,10,1,1
annotation_000885,rubric_item_000234,11,1,1
annotation_000885,rubric_item_000235,12,1,1
annotation_000885,rubric_item_000236,13,1,1
annotation_000885,rubric_item_000237,14,1,1
annotation_000885,rubric_item_000238,15,1,1
annotation_000885,rubric_item_000239,16,1,1
annotation_000885,rubric_item_000240,17,1,1
annotation_000885,rubric_item_000241,18,1,1
annotation_000885,rubric_item_000242,19,1,1
annotation_000885,rubric_item_000243,20,1,1
annotation_000885,rubric_item_000244,21,0,0
annotation_000885,rubric_item_000245,22,0,0
annotation_000886,rubric_item_000224,1,1,2
annotation_000886,rubric_item_000225,2,1,1
annotation_000886,rubric_item_000226,3,1,1
annotation_000886,rubric_item_000227,4,1,1
annotation_000886,rubric_item_000228,5,1,1
annotation_000886,rubric_item_000229,6,1,1
annotation_000886,rubric_item_000230,7,1,1
annotation_000886,rubric_item_000231,8,1,1
annotation_000886,rubric_item_000232,9,1,1
annotation_000886,rubric_item_000233,10,1,1
annotation_000886,rubric_item_000234,11,1,1
annotation_000886,rubric_item_000235,12,1,1
annotation_000886,rubric_item_000236,13,1,1
annotation_000886,rubric_item_000237,14,0,0
annotation_000886,rubric_item_000238,15,1,1
annotation_000886,rubric_item_000239,16,1,1
annotation_000886,rubric_item_000240,17,1,1
annotation_000886,rubric_item_000241,18,1,1
annotation_000886,rubric_item_000242,19,1,1
annotation_000886,rubric_item_000243,20,0,0
annotation_000886,rubric_item_000244,21,0,0
annotation_000886,rubric_item_000245,22,0,0
annotation_000890,rubric_item_000402,1,1,1
annotation_000890,rubric_item_000403,2,1,1
annotation_000890,rubric_item_000404,3,0,0
annotation_000890,rubric_item_000405,4,0,0
annotation_000890,rubric_item_000406,5,0,0
annotation_000890,rubric_item_000407,6,0,0
annotation_000890,rubric_item_000408,7,0,0
annotation_000890,rubric_item_000409,8,0,0
annotation_000890,rubric_item_000410,9,0,0
annotation_000890,rubric_item_000411,10,1,1
annotation_000890,rubric_item_000412,11,1,1
annotation_000890,rubric_item_000413,12,1,1
annotation_000890,rubric_item_000414,13,1,1
annotation_000890,rubric_item_000415,14,0,0
annotation_000890,rubric_item_000416,15,1,1
annotation_000890,rubric_item_000417,16,1,1
annotation_000890,rubric_item_000418,17,1,1
annotation_000890,rubric_item_000419,18,1,1
annotation_000890,rubric_item_000420,19,0,0
annotation_000890,rubric_item_000421,20,1,-0.5
annotation_000891,rubric_item_000402,1,1,1
annotation_000891,rubric_item_000403,2,1,1
annotation_000891,rubric_item_000404,3,0,0
annotation_000891,rubric_item_000405,4,0,0
annotation_000891,rubric_item_000406,5,0,0
annotation_000891,rubric_item_000407,6,0,0
annotation_000891,rubric_item_000408,7,0,0
annotation_000891,rubric_item_000409,8,0,0
annotation_000891,rubric_item_000410,9,0,0
annotation_000891,rubric_item_000411,10,1,1
annotation_000891,rubric_item_000412,11,0,0
annotation_000891,rubric_item_000413,12,1,1
annotation_000891,rubric_item_000414,13,1,1
annotation_000891,rubric_item_000415,14,0,0
annotation_000891,rubric_item_000416,15,1,1
annotation_000891,rubric_item_000417,16,1,1
annotation_000891,rubric_item_000418,17,0,0
annotation_000891,rubric_item_000419,18,1,1
annotation_000891,rubric_item_000420,19,0,0
annotation_000891,rubric_item_000421,20,3,-1.5
annotation_000892,rubric_item_000402,1,1,1
annotation_000892,rubric_item_000403,2,1,1
annotation_000892,rubric_item_000404,3,0,0
annotation_000892,rubric_item_000405,4,0,0
annotation_000892,rubric_item_000406,5,0,0
annotation_000892,rubric_item_000407,6,0,0
annotation_000892,rubric_item_000408,7,0,0
annotation_000892,rubric_item_000409,8,0,0
annotation_000892,rubric_item_000410,9,0,0
annotation_000892,rubric_item_000411,10,1,1
annotation_000892,rubric_item_000412,11,0,0
annotation_000892,rubric_item_000413,12,1,1
annotation_000892,rubric_item_000414,13,1,1
annotation_000892,rubric_item_000415,14,0,0
annotation_000892,rubric_item_000416,15,1,1
annotation_000892,rubric_item_000417,16,1,1
annotation_000892,rubric_item_000418,17,0,0
annotation_000892,rubric_item_000419,18,1,1
annotation_000892,rubric_item_000420,19,0,0
annotation_000892,rubric_item_000421,20,1,-0.5
annotation_000896,rubric_item_000422,1,1,1
annotation_000896,rubric_item_000423,2,1,1
annotation_000896,rubric_item_000424,3,1,1
annotation_000896,rubric_item_000425,4,1,1
annotation_000896,rubric_item_000426,5,1,1
annotation_000896,rubric_item_000427,6,1,1
annotation_000896,rubric_item_000428,7,1,1
annotation_000896,rubric_item_000429,8,1,1
annotation_000896,rubric_item_000430,9,1,1
annotation_000896,rubric_item_000431,10,0,0
annotation_000896,rubric_item_000432,11,0,0
annotation_000896,rubric_item_000433,12,1,1
annotation_000896,rubric_item_000434,13,0,0
annotation_000896,rubric_item_000435,14,2,-1
annotation_000897,rubric_item_000422,1,1,1
annotation_000897,rubric_item_000423,2,1,1
annotation_000897,rubric_item_000424,3,1,1
annotation_000897,rubric_item_000425,4,1,1
annotation_000897,rubric_item_000426,5,1,1
annotation_000897,rubric_item_000427,6,1,1
annotation_000897,rubric_item_000428,7,1,1
annotation_000897,rubric_item_000429,8,1,1
annotation_000897,rubric_item_000430,9,1,1
annotation_000897,rubric_item_000431,10,0,0
annotation_000897,rubric_item_000432,11,0,0
annotation_000897,rubric_item_000433,12,1,1
annotation_000897,rubric_item_000434,13,0,0
annotation_000897,rubric_item_000435,14,1,-0.5
annotation_000898,rubric_item_000422,1,1,1
annotation_000898,rubric_item_000423,2,1,1
annotation_000898,rubric_item_000424,3,1,1
annotation_000898,rubric_item_000425,4,1,1
annotation_000898,rubric_item_000426,5,1,1
annotation_000898,rubric_item_000427,6,1,1
annotation_000898,rubric_item_000428,7,1,1
annotation_000898,rubric_item_000429,8,1,1
annotation_000898,rubric_item_000430,9,1,1
annotation_000898,rubric_item_000431,10,0,0
annotation_000898,rubric_item_000432,11,0,0
annotation_000898,rubric_item_000433,12,1,1
annotation_000898,rubric_item_000434,13,0,0
annotation_000898,rubric_item_000435,14,1,-0.5
annotation_000905,rubric_item_000212,1,1,1
annotation_000905,rubric_item_000213,2,0,0
annotation_000905,rubric_item_000214,3,1,1
annotation_000905,rubric_item_000215,4,1,0.5
annotation_000905,rubric_item_000216,5,1,0.5
annotation_000905,rubric_item_000217,6,0,0
annotation_000905,rubric_item_000218,7,0,0
annotation_000906,rubric_item_000212,1,1,1
annotation_000906,rubric_item_000213,2,0,0
annotation_000906,rubric_item_000214,3,1,1
annotation_000906,rubric_item_000215,4,1,0.5
annotation_000906,rubric_item_000216,5,1,0.5
annotation_000906,rubric_item_000217,6,0,0
annotation_000906,rubric_item_000218,7,0,0
annotation_000907,rubric_item_000212,1,1,1
annotation_000907,rubric_item_000213,2,0,0
annotation_000907,rubric_item_000214,3,1,1
annotation_000907,rubric_item_000215,4,1,0.5
annotation_000907,rubric_item_000216,5,1,0.5
annotation_000907,rubric_item_000217,6,0,0
annotation_000907,rubric_item_000218,7,0,0
annotation_000911,rubric_item_000361,1,0,0
annotation_000911,rubric_item_000362,2,1,1
annotation_000911,rubric_item_000363,3,1,1
annotation_000911,rubric_item_000364,4,1,1
annotation_000911,rubric_item_000365,5,0,0
annotation_000911,rubric_item_000366,6,1,1
annotation_000911,rubric_item_000367,7,1,1
annotation_000911,rubric_item_000368,8,1,1
annotation_000911,rubric_item_000369,9,1,1
annotation_000911,rubric_item_000370,10,1,1
annotation_000911,rubric_item_000371,11,1,1
annotation_000911,rubric_item_000372,12,0,0
annotation_000911,rubric_item_000373,13,0,0
annotation_000911,rubric_item_000374,14,0,0
annotation_000911,rubric_item_000375,15,0,0
annotation_000911,rubric_item_000376,16,0,0
annotation_000912,rubric_item_000361,1,1,1
annotation_000912,rubric_item_000362,2,1,1
annotation_000912,rubric_item_000363,3,0,0
annotation_000912,rubric_item_000364,4,1,1
annotation_000912,rubric_item_000365,5,1,1
annotation_000912,rubric_item_000366,6,1,1
annotation_000912,rubric_item_000367,7,1,1
annotation_000912,rubric_item_000368,8,0,0
annotation_000912,rubric_item_000369,9,0,0
annotation_000912,rubric_item_000370,10,1,1
annotation_000912,rubric_item_000371,11,0,0
annotation_000912,rubric_item_000372,12,0,0
annotation_000912,rubric_item_000373,13,1,1
annotation_000912,rubric_item_000374,14,0,0
annotation_000912,rubric_item_000375,15,0,0
annotation_000912,rubric_item_000376,16,0,0
annotation_000913,rubric_item_000361,1,1,1
annotation_000913,rubric_item_000362,2,1,1
annotation_000913,rubric_item_000363,3,1,1
annotation_000913,rubric_item_000364,4,1,1
annotation_000913,rubric_item_000365,5,0,0
annotation_000913,rubric_item_000366,6,1,1
annotation_000913,rubric_item_000367,7,1,1
annotation_000913,rubric_item_000368,8,0,0
annotation_000913,rubric_item_000369,9,1,1
annotation_000913,rubric_item_000370,10,1,1
annotation_000913,rubric_item_000371,11,1,1
annotation_000913,rubric_item_000372,12,0,0
annotation_000913,rubric_item_000373,13,1,1
annotation_000913,rubric_item_000374,14,0,0
annotation_000913,rubric_item_000375,15,0,0
annotation_000913,rubric_item_000376,16,0,0
annotation_000917,rubric_item_000066,1,0,0
annotation_000917,rubric_item_000067,2,1,1
annotation_000917,rubric_item_000068,3,0,0
annotation_000917,rubric_item_000069,4,0,0
annotation_000917,rubric_item_000070,5,1,1
annotation_000917,rubric_item_000071,6,0,0
annotation_000917,rubric_item_000072,7,1,1
annotation_000917,rubric_item_000073,8,1,1
annotation_000917,rubric_item_000074,9,1,1
annotation_000917,rubric_item_000075,10,1,1
annotation_000917,rubric_item_000076,11,1,1
annotation_000917,rubric_item_000077,12,1,1
annotation_000917,rubric_item_000078,13,1,1
annotation_000917,rubric_item_000079,14,1,1
annotation_000917,rubric_item_000080,15,1,1
annotation_000917,rubric_item_000081,16,1,2
annotation_000917,rubric_item_000082,17,1,2
annotation_000917,rubric_item_000083,18,1,1
annotation_000917,rubric_item_000084,19,1,1
annotation_000917,rubric_item_000085,20,1,1
annotation_000917,rubric_item_000086,21,1,2
annotation_000917,rubric_item_000087,22,1,2
annotation_000917,rubric_item_000088,23,0,0
annotation_000917,rubric_item_000089,24,0,0
annotation_000918,rubric_item_000066,1,1,1
annotation_000918,rubric_item_000067,2,1,1
annotation_000918,rubric_item_000068,3,0,0
annotation_000918,rubric_item_000069,4,0,0
annotation_000918,rubric_item_000070,5,1,1
annotation_000918,rubric_item_000071,6,0,0
annotation_000918,rubric_item_000072,7,1,1
annotation_000918,rubric_item_000073,8,1,1
annotation_000918,rubric_item_000074,9,1,1
annotation_000918,rubric_item_000075,10,0,0
annotation_000918,rubric_item_000076,11,0,0
annotation_000918,rubric_item_000077,12,1,1
annotation_000918,rubric_item_000078,13,0,0
annotation_000918,rubric_item_000079,14,1,1
annotation_000918,rubric_item_000080,15,1,1
annotation_000918,rubric_item_000081,16,0,0
annotation_000918,rubric_item_000082,17,1,2
annotation_000918,rubric_item_000083,18,1,1
annotation_000918,rubric_item_000084,19,1,1
annotation_000918,rubric_item_000085,20,0,0
annotation_000918,rubric_item_000086,21,1,2
annotation_000918,rubric_item_000087,22,1,2
annotation_000918,rubric_item_000088,23,0,0
annotation_000918,rubric_item_000089,24,0,0
annotation_000919,rubric_item_000066,1,1,1
annotation_000919,rubric_item_000067,2,1,1
annotation_000919,rubric_item_000068,3,1,1
annotation_000919,rubric_item_000069,4,0,0
annotation_000919,rubric_item_000070,5,1,1
annotation_000919,rubric_item_000071,6,0,0
annotation_000919,rubric_item_000072,7,1,1
annotation_000919,rubric_item_000073,8,1,1
annotation_000919,rubric_item_000074,9,1,1
annotation_000919,rubric_item_000075,10,0,0
annotation_000919,rubric_item_000076,11,0,0
annotation_000919,rubric_item_000077,12,1,1
annotation_000919,rubric_item_000078,13,1,1
annotation_000919,rubric_item_000079,14,1,1
annotation_000919,rubric_item_000080,15,1,1
annotation_000919,rubric_item_000081,16,1,2
annotation_000919,rubric_item_000082,17,0,0
annotation_000919,rubric_item_000083,18,1,1
annotation_000919,rubric_item_000084,19,1,1
annotation_000919,rubric_item_000085,20,1,1
annotation_000919,rubric_item_000086,21,1,2
annotation_000919,rubric_item_000087,22,1,2
annotation_000919,rubric_item_000088,23,0,0
annotation_000919,rubric_item_000089,24,0,0
annotation_000923,rubric_item_000311,1,1,1
annotation_000923,rubric_item_000312,2,1,1
annotation_000923,rubric_item_000313,3,1,1
annotation_000923,rubric_item_000314,4,1,1
annotation_000923,rubric_item_000315,5,1,1
annotation_000923,rubric_item_000316,6,1,1
annotation_000923,rubric_item_000317,7,1,1
annotation_000923,rubric_item_000318,8,1,1
annotation_000923,rubric_item_000319,9,1,1
annotation_000923,rubric_item_000320,10,1,1
annotation_000923,rubric_item_000321,11,0,0
annotation_000923,rubric_item_000322,12,0,0
annotation_000923,rubric_item_000323,13,1,1
annotation_000923,rubric_item_000324,14,1,1
annotation_000923,rubric_item_000325,15,1,1
annotation_000923,rubric_item_000326,16,1,1
annotation_000923,rubric_item_000327,17,1,1
annotation_000923,rubric_item_000328,18,1,1
annotation_000923,rubric_item_000329,19,0,0
annotation_000923,rubric_item_000330,20,0,0
annotation_000923,rubric_item_000331,21,0,0
annotation_000923,rubric_item_000332,22,0,0
annotation_000923,rubric_item_000333,23,0,0
annotation_000923,rubric_item_000334,24,0,0
annotation_000923,rubric_item_000335,25,0,0
annotation_000923,rubric_item_000336,26,0,0
annotation_000924,rubric_item_000311,1,1,1
annotation_000924,rubric_item_000312,2,1,1
annotation_000924,rubric_item_000313,3,1,1
annotation_000924,rubric_item_000314,4,1,1
annotation_000924,rubric_item_000315,5,1,1
annotation_000924,rubric_item_000316,6,1,1
annotation_000924,rubric_item_000317,7,1,1
annotation_000924,rubric_item_000318,8,1,1
annotation_000924,rubric_item_000319,9,1,1
annotation_000924,rubric_item_000320,10,1,1
annotation_000924,rubric_item_000321,11,1,1
annotation_000924,rubric_item_000322,12,1,1
annotation_000924,rubric_item_000323,13,1,1
annotation_000924,rubric_item_000324,14,1,1
annotation_000924,rubric_item_000325,15,1,1
annotation_000924,rubric_item_000326,16,1,1
annotation_000924,rubric_item_000327,17,0,0
annotation_000924,rubric_item_000328,18,0,0
annotation_000924,rubric_item_000329,19,1,1
annotation_000924,rubric_item_000330,20,1,1
annotation_000924,rubric_item_000331,21,0,0
annotation_000924,rubric_item_000332,22,0,0
annotation_000924,rubric_item_000333,23,0,0
annotation_000924,rubric_item_000334,24,0,0
annotation_000924,rubric_item_000335,25,0,0
annotation_000924,rubric_item_000336,26,0,0
annotation_000925,rubric_item_000311,1,1,1
annotation_000925,rubric_item_000312,2,1,1
annotation_000925,rubric_item_000313,3,1,1
annotation_000925,rubric_item_000314,4,1,1
annotation_000925,rubric_item_000315,5,1,1
annotation_000925,rubric_item_000316,6,1,1
annotation_000925,rubric_item_000317,7,1,1
annotation_000925,rubric_item_000318,8,1,1
annotation_000925,rubric_item_000319,9,1,1
annotation_000925,rubric_item_000320,10,1,1
annotation_000925,rubric_item_000321,11,1,1
annotation_000925,rubric_item_000322,12,1,1
annotation_000925,rubric_item_000323,13,1,1
annotation_000925,rubric_item_000324,14,1,1
annotation_000925,rubric_item_000325,15,1,1
annotation_000925,rubric_item_000326,16,1,1
annotation_000925,rubric_item_000327,17,1,1
annotation_000925,rubric_item_000328,18,1,1
annotation_000925,rubric_item_000329,19,0,0
annotation_000925,rubric_item_000330,20,0,0
annotation_000925,rubric_item_000331,21,0,0
annotation_000925,rubric_item_000332,22,0,0
annotation_000925,rubric_item_000333,23,1,1
annotation_000925,rubric_item_000334,24,1,1
annotation_000925,rubric_item_000335,25,0,0
annotation_000925,rubric_item_000336,26,0,0
annotation_000929,rubric_item_000402,1,1,1
annotation_000929,rubric_item_000403,2,1,1
annotation_000929,rubric_item_000404,3,0,0
annotation_000929,rubric_item_000405,4,0,0
annotation_000929,rubric_item_000406,5,0,0
annotation_000929,rubric_item_000407,6,0,0
annotation_000929,rubric_item_000408,7,0,0
annotation_000929,rubric_item_000409,8,0,0
annotation_000929,rubric_item_000410,9,0,0
annotation_000929,rubric_item_000411,10,1,1
annotation_000929,rubric_item_000412,11,1,1
annotation_000929,rubric_item_000413,12,1,1
annotation_000929,rubric_item_000414,13,1,1
annotation_000929,rubric_item_000415,14,1,1
annotation_000929,rubric_item_000416,15,1,1
annotation_000929,rubric_item_000417,16,1,1
annotation_000929,rubric_item_000418,17,0,0
annotation_000929,rubric_item_000419,18,1,1
annotation_000929,rubric_item_000420,19,0,0
annotation_000929,rubric_item_000421,20,0,0
annotation_000930,rubric_item_000402,1,1,1
annotation_000930,rubric_item_000403,2,1,1
annotation_000930,rubric_item_000404,3,0,0
annotation_000930,rubric_item_000405,4,0,0
annotation_000930,rubric_item_000406,5,0,0
annotation_000930,rubric_item_000407,6,0,0
annotation_000930,rubric_item_000408,7,0,0
annotation_000930,rubric_item_000409,8,0,0
annotation_000930,rubric_item_000410,9,0,0
annotation_000930,rubric_item_000411,10,1,1
annotation_000930,rubric_item_000412,11,0,0
annotation_000930,rubric_item_000413,12,1,1
annotation_000930,rubric_item_000414,13,1,1
annotation_000930,rubric_item_000415,14,1,1
annotation_000930,rubric_item_000416,15,1,1
annotation_000930,rubric_item_000417,16,1,1
annotation_000930,rubric_item_000418,17,1,1
annotation_000930,rubric_item_000419,18,1,1
annotation_000930,rubric_item_000420,19,0,0
annotation_000930,rubric_item_000421,20,0,0
annotation_000931,rubric_item_000402,1,1,1
annotation_000931,rubric_item_000403,2,1,1
annotation_000931,rubric_item_000404,3,0,0
annotation_000931,rubric_item_000405,4,0,0
annotation_000931,rubric_item_000406,5,0,0
annotation_000931,rubric_item_000407,6,0,0
annotation_000931,rubric_item_000408,7,0,0
annotation_000931,rubric_item_000409,8,0,0
annotation_000931,rubric_item_000410,9,0,0
annotation_000931,rubric_item_000411,10,1,1
annotation_000931,rubric_item_000412,11,0,0
annotation_000931,rubric_item_000413,12,1,1
annotation_000931,rubric_item_000414,13,1,1
annotation_000931,rubric_item_000415,14,0,0
annotation_000931,rubric_item_000416,15,1,1
annotation_000931,rubric_item_000417,16,1,1
annotation_000931,rubric_item_000418,17,1,1
annotation_000931,rubric_item_000419,18,0,0
annotation_000931,rubric_item_000420,19,0,0
annotation_000931,rubric_item_000421,20,0,0
annotation_000935,rubric_item_000130,1,1,1
annotation_000935,rubric_item_000131,2,1,1
annotation_000935,rubric_item_000132,3,0,0
annotation_000935,rubric_item_000133,4,0,0
annotation_000935,rubric_item_000134,5,1,1
annotation_000935,rubric_item_000135,6,0,0
annotation_000935,rubric_item_000136,7,0,0
annotation_000935,rubric_item_000137,8,0,0
annotation_000935,rubric_item_000138,9,0,0
annotation_000935,rubric_item_000139,10,0,0
annotation_000936,rubric_item_000130,1,1,1
annotation_000936,rubric_item_000131,2,1,1
annotation_000936,rubric_item_000132,3,1,1
annotation_000936,rubric_item_000133,4,0,0
annotation_000936,rubric_item_000134,5,1,1
annotation_000936,rubric_item_000135,6,0,0
annotation_000936,rubric_item_000136,7,0,0
annotation_000936,rubric_item_000137,8,0,0
annotation_000936,rubric_item_000138,9,0,0
annotation_000936,rubric_item_000139,10,0,0
annotation_000937,rubric_item_000130,1,1,1
annotation_000937,rubric_item_000131,2,1,1
annotation_000937,rubric_item_000132,3,1,1
annotation_000937,rubric_item_000133,4,0,0
annotation_000937,rubric_item_000134,5,1,1
annotation_000937,rubric_item_000135,6,1,1
annotation_000937,rubric_item_000136,7,1,1
annotation_000937,rubric_item_000137,8,0,0
annotation_000937,rubric_item_000138,9,0,0
annotation_000937,rubric_item_000139,10,0,0
annotation_000941,rubric_item_000010,1,1,1
annotation_000941,rubric_item_000011,2,0,0
annotation_000941,rubric_item_000012,3,1,1
annotation_000941,rubric_item_000013,4,1,1
annotation_000941,rubric_item_000014,5,0,0
annotation_000941,rubric_item_000015,6,1,1
annotation_000941,rubric_item_000016,7,1,1
annotation_000941,rubric_item_000017,8,1,1
annotation_000941,rubric_item_000018,9,1,1
annotation_000941,rubric_item_000019,10,1,1
annotation_000941,rubric_item_000020,11,0,0
annotation_000941,rubric_item_000021,12,0,0
annotation_000941,rubric_item_000022,13,0,0
annotation_000941,rubric_item_000023,14,1,1
annotation_000941,rubric_item_000024,15,1,1
annotation_000941,rubric_item_000025,16,1,1
annotation_000941,rubric_item_000026,17,0,0
annotation_000941,rubric_item_000027,18,1,1
annotation_000941,rubric_item_000028,19,1,1
annotation_000941,rubric_item_000029,20,1,1
annotation_000941,rubric_item_000030,21,1,1
annotation_000941,rubric_item_000031,22,1,1
annotation_000941,rubric_item_000032,23,1,1
annotation_000941,rubric_item_000033,24,1,1
annotation_000941,rubric_item_000034,25,1,1
annotation_000941,rubric_item_000035,26,1,1
annotation_000941,rubric_item_000036,27,0,0
annotation_000941,rubric_item_000037,28,0,0
annotation_000942,rubric_item_000010,1,1,1
annotation_000942,rubric_item_000011,2,1,2
annotation_000942,rubric_item_000012,3,1,1
annotation_000942,rubric_item_000013,4,1,1
annotation_000942,rubric_item_000014,5,1,1
annotation_000942,rubric_item_000015,6,1,1
annotation_000942,rubric_item_000016,7,1,1
annotation_000942,rubric_item_000017,8,1,1
annotation_000942,rubric_item_000018,9,1,1
annotation_000942,rubric_item_000019,10,1,1
annotation_000942,rubric_item_000020,11,0,0
annotation_000942,rubric_item_000021,12,0,0
annotation_000942,rubric_item_000022,13,0,0
annotation_000942,rubric_item_000023,14,1,1
annotation_000942,rubric_item_000024,15,1,1
annotation_000942,rubric_item_000025,16,1,1
annotation_000942,rubric_item_000026,17,1,1
annotation_000942,rubric_item_000027,18,1,1
annotation_000942,rubric_item_000028,19,1,1
annotation_000942,rubric_item_000029,20,1,1
annotation_000942,rubric_item_000030,21,0,0
annotation_000942,rubric_item_000031,22,1,1
annotation_000942,rubric_item_000032,23,1,1
annotation_000942,rubric_item_000033,24,1,1
annotation_000942,rubric_item_000034,25,1,1
annotation_000942,rubric_item_000035,26,1,1
annotation_000942,rubric_item_000036,27,0,0
annotation_000942,rubric_item_000037,28,0,0
annotation_000943,rubric_item_000010,1,1,1
annotation_000943,rubric_item_000011,2,1,2
annotation_000943,rubric_item_000012,3,1,1
annotation_000943,rubric_item_000013,4,1,1
annotation_000943,rubric_item_000014,5,1,1
annotation_000943,rubric_item_000015,6,1,1
annotation_000943,rubric_item_000016,7,1,1
annotation_000943,rubric_item_000017,8,1,1
annotation_000943,rubric_item_000018,9,1,1
annotation_000943,rubric_item_000019,10,1,1
annotation_000943,rubric_item_000020,11,1,1
annotation_000943,rubric_item_000021,12,1,1
annotation_000943,rubric_item_000022,13,0,0
annotation_000943,rubric_item_000023,14,0,0
annotation_000943,rubric_item_000024,15,1,1
annotation_000943,rubric_item_000025,16,1,1
annotation_000943,rubric_item_000026,17,0,0
annotation_000943,rubric_item_000027,18,0,0
annotation_000943,rubric_item_000028,19,1,1
annotation_000943,rubric_item_000029,20,0,0
annotation_000943,rubric_item_000030,21,1,1
annotation_000943,rubric_item_000031,22,1,1
annotation_000943,rubric_item_000032,23,1,1
annotation_000943,rubric_item_000033,24,1,1
annotation_000943,rubric_item_000034,25,1,1
annotation_000943,rubric_item_000035,26,1,1
annotation_000943,rubric_item_000036,27,0,0
annotation_000943,rubric_item_000037,28,0,0
annotation_000950,rubric_item_000377,1,1,1
annotation_000950,rubric_item_000378,2,1,2
annotation_000950,rubric_item_000379,3,1,1
