annotation_id,rubric_item_id,score_order,raw_value,awarded_points
autograder_annotation_000795,rubric_item_000079,14,1,1.0
autograder_annotation_000795,rubric_item_000080,15,1,1.0
autograder_annotation_000795,rubric_item_000081,16,0,0
autograder_annotation_000795,rubric_item_000082,17,1,2.0
autograder_annotation_000795,rubric_item_000083,18,1,1.0
autograder_annotation_000795,rubric_item_000084,19,1,1.0
autograder_annotation_000795,rubric_item_000085,20,1,1.0
autograder_annotation_000795,rubric_item_000086,21,1,2.0
autograder_annotation_000795,rubric_item_000087,22,1,2.0
autograder_annotation_000795,rubric_item_000088,23,5,-5.0
autograder_annotation_000795,rubric_item_000089,24,3,-1.5
autograder_annotation_000799,rubric_item_000010,1,1,1.0
autograder_annotation_000799,rubric_item_000011,2,1,2.0
autograder_annotation_000799,rubric_item_000012,3,1,1.0
autograder_annotation_000799,rubric_item_000013,4,1,1.0
autograder_annotation_000799,rubric_item_000014,5,1,1.0
autograder_annotation_000799,rubric_item_000015,6,1,1.0
autograder_annotation_000799,rubric_item_000016,7,1,1.0
autograder_annotation_000799,rubric_item_000017,8,1,1.0
autograder_annotation_000799,rubric_item_000018,9,1,1.0
autograder_annotation_000799,rubric_item_000019,10,1,1.0
autograder_annotation_000799,rubric_item_000020,11,0,0
autograder_annotation_000799,rubric_item_000021,12,0,0
autograder_annotation_000799,rubric_item_000022,13,0,0
autograder_annotation_000799,rubric_item_000023,14,0,0
autograder_annotation_000799,rubric_item_000024,15,0,0
autograder_annotation_000799,rubric_item_000025,16,0,0
autograder_annotation_000799,rubric_item_000026,17,0,0
autograder_annotation_000799,rubric_item_000027,18,0,0
autograder_annotation_000799,rubric_item_000028,19,0,0
autograder_annotation_000799,rubric_item_000029,20,0,0
autograder_annotation_000799,rubric_item_000030,21,0,0
autograder_annotation_000799,rubric_item_000031,22,1,1.0
autograder_annotation_000799,rubric_item_000032,23,1,1.0
autograder_annotation_000799,rubric_item_000033,24,0,0
autograder_annotation_000799,rubric_item_000034,25,1,1.0
autograder_annotation_000799,rubric_item_000035,26,1,1.0
autograder_annotation_000799,rubric_item_000036,27,0,-0.0
autograder_annotation_000799,rubric_item_000037,28,1,-0.5
autograder_annotation_000800,rubric_item_000010,1,1,1.0
autograder_annotation_000800,rubric_item_000011,2,1,2.0
autograder_annotation_000800,rubric_item_000012,3,1,1.0
autograder_annotation_000800,rubric_item_000013,4,1,1.0
autograder_annotation_000800,rubric_item_000014,5,1,1.0
autograder_annotation_000800,rubric_item_000015,6,1,1.0
autograder_annotation_000800,rubric_item_000016,7,1,1.0
autograder_annotation_000800,rubric_item_000017,8,1,1.0
autograder_annotation_000800,rubric_item_000018,9,1,1.0
autograder_annotation_000800,rubric_item_000019,10,1,1.0
autograder_annotation_000800,rubric_item_000020,11,0,0
autograder_annotation_000800,rubric_item_000021,12,0,0
autograder_annotation_000800,rubric_item_000022,13,0,0
autograder_annotation_000800,rubric_item_000023,14,0,0
autograder_annotation_000800,rubric_item_000024,15,0,0
autograder_annotation_000800,rubric_item_000025,16,0,0
autograder_annotation_000800,rubric_item_000026,17,0,0
autograder_annotation_000800,rubric_item_000027,18,0,0
autograder_annotation_000800,rubric_item_000028,19,0,0
autograder_annotation_000800,rubric_item_000029,20,0,0
autograder_annotation_000800,rubric_item_000030,21,0,0
autograder_annotation_000800,rubric_item_000031,22,1,1.0
autograder_annotation_000800,rubric_item_000032,23,1,1.0
autograder_annotation_000800,rubric_item_000033,24,0,0
autograder_annotation_000800,rubric_item_000034,25,1,1.0
autograder_annotation_000800,rubric_item_000035,26,1,1.0
autograder_annotation_000800,rubric_item_000036,27,1,-1.0
autograder_annotation_000800,rubric_item_000037,28,2,-1.0
autograder_annotation_000801,rubric_item_000010,1,1,1.0
autograder_annotation_000801,rubric_item_000011,2,1,2.0
autograder_annotation_000801,rubric_item_000012,3,1,1.0
autograder_annotation_000801,rubric_item_000013,4,1,1.0
autograder_annotation_000801,rubric_item_000014,5,1,1.0
autograder_annotation_000801,rubric_item_000015,6,1,1.0
autograder_annotation_000801,rubric_item_000016,7,1,1.0
autograder_annotation_000801,rubric_item_000017,8,1,1.0
autograder_annotation_000801,rubric_item_000018,9,1,1.0
autograder_annotation_000801,rubric_item_000019,10,0,0
autograder_annotation_000801,rubric_item_000020,11,0,0
autograder_annotation_000801,rubric_item_000021,12,0,0
autograder_annotation_000801,rubric_item_000022,13,0,0
autograder_annotation_000801,rubric_item_000023,14,0,0
autograder_annotation_000801,rubric_item_000024,15,0,0
autograder_annotation_000801,rubric_item_000025,16,0,0
autograder_annotation_000801,rubric_item_000026,17,0,0
autograder_annotation_000801,rubric_item_000027,18,0,0
autograder_annotation_000801,rubric_item_000028,19,0,0
autograder_annotation_000801,rubric_item_000029,20,0,0
autograder_annotation_000801,rubric_item_000030,21,0,0
autograder_annotation_000801,rubric_item_000031,22,1,1.0
autograder_annotation_000801,rubric_item_000032,23,1,1.0
autograder_annotation_000801,rubric_item_000033,24,0,0
autograder_annotation_000801,rubric_item_000034,25,1,1.0
autograder_annotation_000801,rubric_item_000035,26,1,1.0
autograder_annotation_000801,rubric_item_000036,27,0,-0.0
autograder_annotation_000801,rubric_item_000037,28,2,-1.0
autograder_annotation_000805,rubric_item_000275,1,1,1.0
autograder_annotation_000805,rubric_item_000276,2,1,1.0
autograder_annotation_000805,rubric_item_000277,3,0,0
autograder_annotation_000805,rubric_item_000278,4,1,1.0
autograder_annotation_000805,rubric_item_000279,5,0,0
autograder_annotation_000805,rubric_item_000280,6,0,0
autograder_annotation_000805,rubric_item_000281,7,1,1.0
autograder_annotation_000805,rubric_item_000282,8,1,1.0
autograder_annotation_000805,rubric_item_000283,9,1,1.0
autograder_annotation_000805,rubric_item_000284,10,0,0
autograder_annotation_000805,rubric_item_000285,11,1,1.0
autograder_annotation_000805,rubric_item_000286,12,0,0
autograder_annotation_000805,rubric_item_000287,13,0,0
autograder_annotation_000805,rubric_item_000288,14,0,0
autograder_annotation_000805,rubric_item_000289,15,0,-0.0
autograder_annotation_000805,rubric_item_000290,16,11,-5.5
autograder_annotation_000806,rubric_item_000275,1,1,1.0
autograder_annotation_000806,rubric_item_000276,2,0,0
autograder_annotation_000806,rubric_item_000277,3,0,0
autograder_annotation_000806,rubric_item_000278,4,1,1.0
autograder_annotation_000806,rubric_item_000279,5,0,0
autograder_annotation_000806,rubric_item_000280,6,0,0
autograder_annotation_000806,rubric_item_000281,7,1,1.0
autograder_annotation_000806,rubric_item_000282,8,1,1.0
autograder_annotation_000806,rubric_item_000283,9,0,0
autograder_annotation_000806,rubric_item_000284,10,0,0
autograder_annotation_000806,rubric_item_000285,11,0,0
autograder_annotation_000806,rubric_item_000286,12,0,0
autograder_annotation_000806,rubric_item_000287,13,0,0
autograder_annotation_000806,rubric_item_000288,14,0,0
autograder_annotation_000806,rubric_item_000289,15,0,-0.0
autograder_annotation_000806,rubric_item_000290,16,5,-2.5
autograder_annotation_000807,rubric_item_000275,1,1,1.0
autograder_annotation_000807,rubric_item_000276,2,0,0
autograder_annotation_000807,rubric_item_000277,3,0,0
autograder_annotation_000807,rubric_item_000278,4,1,1.0
autograder_annotation_000807,rubric_item_000279,5,1,0.5
autograder_annotation_000807,rubric_item_000280,6,1,0.5
autograder_annotation_000807,rubric_item_000281,7,1,1.0
autograder_annotation_000807,rubric_item_000282,8,1,1.0
autograder_annotation_000807,rubric_item_000283,9,0,0
autograder_annotation_000807,rubric_item_000284,10,0,0
autograder_annotation_000807,rubric_item_000285,11,1,1.0
autograder_annotation_000807,rubric_item_000286,12,0,0
autograder_annotation_000807,rubric_item_000287,13,0,0
autograder_annotation_000807,rubric_item_000288,14,0,0
autograder_annotation_000807,rubric_item_000289,15,1,-1.0
autograder_annotation_000807,rubric_item_000290,16,9,-4.5
autograder_annotation_000812,rubric_item_000130,1,1,1.0
autograder_annotation_000812,rubric_item_000131,2,1,1.0
autograder_annotation_000812,rubric_item_000132,3,1,1.0
autograder_annotation_000812,rubric_item_000133,4,0,0
autograder_annotation_000812,rubric_item_000134,5,1,1.0
autograder_annotation_000812,rubric_item_000135,6,1,1.0
autograder_annotation_000812,rubric_item_000136,7,1,1.0
autograder_annotation_000812,rubric_item_000137,8,1,1.0
autograder_annotation_000812,rubric_item_000138,9,0,-0.0
autograder_annotation_000812,rubric_item_000139,10,4,-2.0
autograder_annotation_000813,rubric_item_000130,1,1,1.0
autograder_annotation_000813,rubric_item_000131,2,1,1.0
autograder_annotation_000813,rubric_item_000132,3,1,1.0
autograder_annotation_000813,rubric_item_000133,4,0,0
autograder_annotation_000813,rubric_item_000134,5,1,1.0
autograder_annotation_000813,rubric_item_000135,6,1,1.0
autograder_annotation_000813,rubric_item_000136,7,1,1.0
autograder_annotation_000813,rubric_item_000137,8,1,1.0
autograder_annotation_000813,rubric_item_000138,9,1,-1.0
autograder_annotation_000813,rubric_item_000139,10,2,-1.0
autograder_annotation_000814,rubric_item_000130,1,1,1.0
autograder_annotation_000814,rubric_item_000131,2,1,1.0
autograder_annotation_000814,rubric_item_000132,3,1,1.0
autograder_annotation_000814,rubric_item_000133,4,0,0
autograder_annotation_000814,rubric_item_000134,5,1,1.0
autograder_annotation_000814,rubric_item_000135,6,1,1.0
autograder_annotation_000814,rubric_item_000136,7,1,1.0
autograder_annotation_000814,rubric_item_000137,8,1,1.0
autograder_annotation_000814,rubric_item_000138,9,0,-0.0
autograder_annotation_000814,rubric_item_000139,10,1,-0.5
autograder_annotation_000818,rubric_item_000157,1,1,1.0
autograder_annotation_000818,rubric_item_000158,2,1,1.0
autograder_annotation_000818,rubric_item_000159,3,1,1.0
autograder_annotation_000818,rubric_item_000160,4,0,0
autograder_annotation_000818,rubric_item_000161,5,1,1.0
autograder_annotation_000818,rubric_item_000162,6,1,1.0
autograder_annotation_000818,rubric_item_000163,7,1,1.0
autograder_annotation_000818,rubric_item_000164,8,0,0
autograder_annotation_000818,rubric_item_000165,9,0,0
autograder_annotation_000818,rubric_item_000166,10,1,1.0
autograder_annotation_000818,rubric_item_000167,11,0,0
autograder_annotation_000818,rubric_item_000168,12,1,1.0
autograder_annotation_000818,rubric_item_000169,13,1,1.0
autograder_annotation_000818,rubric_item_000170,14,1,1.0
autograder_annotation_000818,rubric_item_000171,15,1,1.0
autograder_annotation_000818,rubric_item_000172,16,0,-0.0
autograder_annotation_000818,rubric_item_000173,17,2,-1.0
autograder_annotation_000819,rubric_item_000157,1,1,1.0
autograder_annotation_000819,rubric_item_000158,2,1,1.0
autograder_annotation_000819,rubric_item_000159,3,1,1.0
autograder_annotation_000819,rubric_item_000160,4,0,0
autograder_annotation_000819,rubric_item_000161,5,1,1.0
autograder_annotation_000819,rubric_item_000162,6,0,0
autograder_annotation_000819,rubric_item_000163,7,0,0
autograder_annotation_000819,rubric_item_000164,8,0,0
autograder_annotation_000819,rubric_item_000165,9,0,0
autograder_annotation_000819,rubric_item_000166,10,1,1.0
autograder_annotation_000819,rubric_item_000167,11,0,0
autograder_annotation_000819,rubric_item_000168,12,0,0
autograder_annotation_000819,rubric_item_000169,13,0,0
autograder_annotation_000819,rubric_item_000170,14,0,0
autograder_annotation_000819,rubric_item_000171,15,1,1.0
autograder_annotation_000819,rubric_item_000172,16,0,-0.0
autograder_annotation_000819,rubric_item_000173,17,4,-2.0
autograder_annotation_000820,rubric_item_000157,1,1,1.0
autograder_annotation_000820,rubric_item_000158,2,1,1.0
autograder_annotation_000820,rubric_item_000159,3,1,1.0
autograder_annotation_000820,rubric_item_000160,4,0,0
autograder_annotation_000820,rubric_item_000161,5,1,1.0
autograder_annotation_000820,rubric_item_000162,6,0,0
autograder_annotation_000820,rubric_item_000163,7,0,0
autograder_annotation_000820,rubric_item_000164,8,0,0
autograder_annotation_000820,rubric_item_000165,9,0,0
autograder_annotation_000820,rubric_item_000166,10,1,1.0
autograder_annotation_000820,rubric_item_000167,11,0,0
autograder_annotation_000820,rubric_item_000168,12,1,1.0
autograder_annotation_000820,rubric_item_000169,13,1,1.0
autograder_annotation_000820,rubric_item_000170,14,1,1.0
autograder_annotation_000820,rubric_item_000171,15,1,1.0
autograder_annotation_000820,rubric_item_000172,16,0,-0.0
autograder_annotation_000820,rubric_item_000173,17,2,-1.0
autograder_annotation_000824,rubric_item_000436,1,1,1.0
autograder_annotation_000824,rubric_item_000437,2,1,1.0
autograder_annotation_000824,rubric_item_000438,3,1,1.0
autograder_annotation_000824,rubric_item_000439,4,1,1.0
autograder_annotation_000824,rubric_item_000440,5,1,0.5
autograder_annotation_000824,rubric_item_000441,6,1,0.5
autograder_annotation_000824,rubric_item_000442,7,1,0.5
autograder_annotation_000824,rubric_item_000443,8,1,0.5
autograder_annotation_000824,rubric_item_000444,9,1,0.5
autograder_annotation_000824,rubric_item_000445,10,1,0.5
autograder_annotation_000824,rubric_item_000446,11,1,1.0
autograder_annotation_000824,rubric_item_000447,12,1,1.0
autograder_annotation_000824,rubric_item_000448,13,1,1.0
autograder_annotation_000824,rubric_item_000449,14,1,1.0
autograder_annotation_000824,rubric_item_000450,15,1,1.0
autograder_annotation_000824,rubric_item_000451,16,1,1.0
autograder_annotation_000824,rubric_item_000452,17,1,1.0
autograder_annotation_000824,rubric_item_000453,18,1,1.0
autograder_annotation_000824,rubric_item_000454,19,1,1.0
autograder_annotation_000824,rubric_item_000455,20,1,1.0
autograder_annotation_000824,rubric_item_000456,21,0,-0.0
autograder_annotation_000824,rubric_item_000457,22,2,-1.0
autograder_annotation_000825,rubric_item_000436,1,1,1.0
autograder_annotation_000825,rubric_item_000437,2,1,1.0
autograder_annotation_000825,rubric_item_000438,3,1,1.0
autograder_annotation_000825,rubric_item_000439,4,1,1.0
autograder_annotation_000825,rubric_item_000440,5,1,0.5
autograder_annotation_000825,rubric_item_000441,6,1,0.5
autograder_annotation_000825,rubric_item_000442,7,1,0.5
autograder_annotation_000825,rubric_item_000443,8,1,0.5
autograder_annotation_000825,rubric_item_000444,9,1,0.5
autograder_annotation_000825,rubric_item_000445,10,1,0.5
autograder_annotation_000825,rubric_item_000446,11,1,1.0
autograder_annotation_000825,rubric_item_000447,12,1,1.0
autograder_annotation_000825,rubric_item_000448,13,1,1.0
autograder_annotation_000825,rubric_item_000449,14,1,1.0
autograder_annotation_000825,rubric_item_000450,15,1,1.0
autograder_annotation_000825,rubric_item_000451,16,1,1.0
autograder_annotation_000825,rubric_item_000452,17,1,1.0
autograder_annotation_000825,rubric_item_000453,18,1,1.0
autograder_annotation_000825,rubric_item_000454,19,1,1.0
autograder_annotation_000825,rubric_item_000455,20,1,1.0
autograder_annotation_000825,rubric_item_000456,21,0,-0.0
autograder_annotation_000825,rubric_item_000457,22,6,-3.0
autograder_annotation_000826,rubric_item_000436,1,1,1.0
autograder_annotation_000826,rubric_item_000437,2,1,1.0
autograder_annotation_000826,rubric_item_000438,3,1,1.0
autograder_annotation_000826,rubric_item_000439,4,1,1.0
autograder_annotation_000826,rubric_item_000440,5,1,0.5
autograder_annotation_000826,rubric_item_000441,6,1,0.5
autograder_annotation_000826,rubric_item_000442,7,1,0.5
autograder_annotation_000826,rubric_item_000443,8,1,0.5
autograder_annotation_000826,rubric_item_000444,9,1,0.5
autograder_annotation_000826,rubric_item_000445,10,1,0.5
autograder_annotation_000826,rubric_item_000446,11,1,1.0
autograder_annotation_000826,rubric_item_000447,12,1,1.0
autograder_annotation_000826,rubric_item_000448,13,1,1.0
autograder_annotation_000826,rubric_item_000449,14,1,1.0
autograder_annotation_000826,rubric_item_000450,15,1,1.0
autograder_annotation_000826,rubric_item_000451,16,1,1.0
autograder_annotation_000826,rubric_item_000452,17,1,1.0
autograder_annotation_000826,rubric_item_000453,18,1,1.0
autograder_annotation_000826,rubric_item_000454,19,1,1.0
autograder_annotation_000826,rubric_item_000455,20,1,1.0
autograder_annotation_000826,rubric_item_000456,21,0,-0.0
autograder_annotation_000826,rubric_item_000457,22,6,-3.0
autograder_annotation_000830,rubric_item_000038,1,1,1.0
autograder_annotation_000830,rubric_item_000039,2,1,1.0
autograder_annotation_000830,rubric_item_000040,3,1,1.0
autograder_annotation_000830,rubric_item_000041,4,1,1.0
autograder_annotation_000830,rubric_item_000042,5,1,1.0
autograder_annotation_000830,rubric_item_000043,6,0,0
autograder_annotation_000830,rubric_item_000044,7,0,0
autograder_annotation_000830,rubric_item_000045,8,1,1.0
autograder_annotation_000830,rubric_item_000046,9,1,1.0
autograder_annotation_000830,rubric_item_000047,10,1,1.0
autograder_annotation_000830,rubric_item_000048,11,1,3.0
autograder_annotation_000830,rubric_item_000049,12,1,1.0
autograder_annotation_000830,rubric_item_000050,13,1,-1.0
autograder_annotation_000830,rubric_item_000051,14,6,-3.0
autograder_annotation_000831,rubric_item_000038,1,1,1.0
autograder_annotation_000831,rubric_item_000039,2,1,1.0
autograder_annotation_000831,rubric_item_000040,3,0,0
autograder_annotation_000831,rubric_item_000041,4,1,1.0
autograder_annotation_000831,rubric_item_000042,5,1,1.0
autograder_annotation_000831,rubric_item_000043,6,0,0
autograder_annotation_000831,rubric_item_000044,7,0,0
autograder_annotation_000831,rubric_item_000045,8,0,0
autograder_annotation_000831,rubric_item_000046,9,1,1.0
autograder_annotation_000831,rubric_item_000047,10,1,1.0
autograder_annotation_000831,rubric_item_000048,11,1,3.0
autograder_annotation_000831,rubric_item_000049,12,1,1.0
autograder_annotation_000831,rubric_item_000050,13,1,-1.0
autograder_annotation_000831,rubric_item_000051,14,4,-2.0
autograder_annotation_000832,rubric_item_000038,1,1,1.0
autograder_annotation_000832,rubric_item_000039,2,1,1.0
autograder_annotation_000832,rubric_item_000040,3,0,0
autograder_annotation_000832,rubric_item_000041,4,0,0
autograder_annotation_000832,rubric_item_000042,5,1,1.0
autograder_annotation_000832,rubric_item_000043,6,0,0
autograder_annotation_000832,rubric_item_000044,7,0,0
autograder_annotation_000832,rubric_item_000045,8,1,1.0
autograder_annotation_000832,rubric_item_000046,9,1,1.0
autograder_annotation_000832,rubric_item_000047,10,1,1.0
autograder_annotation_000832,rubric_item_000048,11,0,0
autograder_annotation_000832,rubric_item_000049,12,0,0
autograder_annotation_000832,rubric_item_000050,13,0,-0.0
autograder_annotation_000832,rubric_item_000051,14,7,-3.5
autograder_annotation_000836,rubric_item_000299,1,1,1.0
autograder_annotation_000836,rubric_item_000300,2,1,1.0
autograder_annotation_000836,rubric_item_000301,3,1,1.0
autograder_annotation_000836,rubric_item_000302,4,1,1.0
autograder_annotation_000836,rubric_item_000303,5,1,1.0
autograder_annotation_000836,rubric_item_000304,6,1,1.0
autograder_annotation_000836,rubric_item_000305,7,1,-1.0
autograder_annotation_000836,rubric_item_000306,8,2,-1.0
autograder_annotation_000837,rubric_item_000299,1,1,1.0
autograder_annotation_000837,rubric_item_000300,2,1,1.0
autograder_annotation_000837,rubric_item_000301,3,1,1.0
autograder_annotation_000837,rubric_item_000302,4,1,1.0
autograder_annotation_000837,rubric_item_000303,5,1,1.0
autograder_annotation_000837,rubric_item_000304,6,1,1.0
autograder_annotation_000837,rubric_item_000305,7,0,-0.0
autograder_annotation_000837,rubric_item_000306,8,4,-2.0
autograder_annotation_000838,rubric_item_000299,1,1,1.0
autograder_annotation_000838,rubric_item_000300,2,1,1.0
autograder_annotation_000838,rubric_item_000301,3,1,1.0
autograder_annotation_000838,rubric_item_000302,4,1,1.0
autograder_annotation_000838,rubric_item_000303,5,1,1.0
autograder_annotation_000838,rubric_item_000304,6,1,1.0
autograder_annotation_000838,rubric_item_000305,7,0,-0.0
autograder_annotation_000838,rubric_item_000306,8,2,-1.0
autograder_annotation_000842,rubric_item_000174,1,1,1.0
autograder_annotation_000842,rubric_item_000175,2,1,1.0
autograder_annotation_000842,rubric_item_000176,3,1,1.0
autograder_annotation_000842,rubric_item_000177,4,0,0
autograder_annotation_000842,rubric_item_000178,5,0,0
autograder_annotation_000842,rubric_item_000179,6,1,1.0
autograder_annotation_000842,rubric_item_000180,7,1,1.0
autograder_annotation_000842,rubric_item_000181,8,1,1.0
autograder_annotation_000842,rubric_item_000182,9,1,1.0
autograder_annotation_000842,rubric_item_000183,10,1,1.0
autograder_annotation_000842,rubric_item_000184,11,1,1.0
autograder_annotation_000842,rubric_item_000185,12,0,0
autograder_annotation_000842,rubric_item_000186,13,0,0
autograder_annotation_000842,rubric_item_000187,14,1,1.0
autograder_annotation_000842,rubric_item_000188,15,1,1.0
autograder_annotation_000842,rubric_item_000189,16,1,1.0
autograder_annotation_000842,rubric_item_000190,17,1,1.0
autograder_annotation_000842,rubric_item_000191,18,1,1.0
autograder_annotation_000842,rubric_item_000192,19,1,1.0
autograder_annotation_000842,rubric_item_000193,20,1,1.0
autograder_annotation_000842,rubric_item_000194,21,0,0
autograder_annotation_000842,rubric_item_000195,22,1,1.0
autograder_annotation_000842,rubric_item_000196,23,5,-5.0
autograder_annotation_000842,rubric_item_000197,24,4,-2.0
autograder_annotation_000843,rubric_item_000174,1,1,1.0
autograder_annotation_000843,rubric_item_000175,2,1,1.0
autograder_annotation_000843,rubric_item_000176,3,1,1.0
autograder_annotation_000843,rubric_item_000177,4,1,1.0
autograder_annotation_000843,rubric_item_000178,5,0,0
autograder_annotation_000843,rubric_item_000179,6,1,1.0
autograder_annotation_000843,rubric_item_000180,7,1,1.0
autograder_annotation_000843,rubric_item_000181,8,1,1.0
autograder_annotation_000843,rubric_item_000182,9,1,1.0
autograder_annotation_000843,rubric_item_000183,10,1,1.0
autograder_annotation_000843,rubric_item_000184,11,1,1.0
autograder_annotation_000843,rubric_item_000185,12,0,0
autograder_annotation_000843,rubric_item_000186,13,0,0
autograder_annotation_000843,rubric_item_000187,14,1,1.0
autograder_annotation_000843,rubric_item_000188,15,1,1.0
autograder_annotation_000843,rubric_item_000189,16,1,1.0
autograder_annotation_000843,rubric_item_000190,17,1,1.0
autograder_annotation_000843,rubric_item_000191,18,1,1.0
autograder_annotation_000843,rubric_item_000192,19,1,1.0
autograder_annotation_000843,rubric_item_000193,20,1,1.0
autograder_annotation_000843,rubric_item_000194,21,0,0
autograder_annotation_000843,rubric_item_000195,22,1,1.0
autograder_annotation_000843,rubric_item_000196,23,2,-2.0
autograder_annotation_000843,rubric_item_000197,24,4,-2.0
autograder_annotation_000844,rubric_item_000174,1,1,1.0
autograder_annotation_000844,rubric_item_000175,2,1,1.0
autograder_annotation_000844,rubric_item_000176,3,1,1.0
autograder_annotation_000844,rubric_item_000177,4,1,1.0
autograder_annotation_000844,rubric_item_000178,5,0,0
autograder_annotation_000844,rubric_item_000179,6,1,1.0
autograder_annotation_000844,rubric_item_000180,7,1,1.0
autograder_annotation_000844,rubric_item_000181,8,1,1.0
autograder_annotation_000844,rubric_item_000182,9,1,1.0
autograder_annotation_000844,rubric_item_000183,10,1,1.0
autograder_annotation_000844,rubric_item_000184,11,1,1.0
autograder_annotation_000844,rubric_item_000185,12,0,0
autograder_annotation_000844,rubric_item_000186,13,0,0
autograder_annotation_000844,rubric_item_000187,14,1,1.0
autograder_annotation_000844,rubric_item_000188,15,1,1.0
autograder_annotation_000844,rubric_item_000189,16,1,1.0
autograder_annotation_000844,rubric_item_000190,17,1,1.0
autograder_annotation_000844,rubric_item_000191,18,1,1.0
autograder_annotation_000844,rubric_item_000192,19,1,1.0
autograder_annotation_000844,rubric_item_000193,20,1,1.0
autograder_annotation_000844,rubric_item_000194,21,0,0
autograder_annotation_000844,rubric_item_000195,22,1,1.0
autograder_annotation_000844,rubric_item_000196,23,3,-3.0
autograder_annotation_000844,rubric_item_000197,24,4,-2.0
autograder_annotation_000848,rubric_item_000275,1,1,1.0
autograder_annotation_000848,rubric_item_000276,2,1,1.0
autograder_annotation_000848,rubric_item_000277,3,0,0
autograder_annotation_000848,rubric_item_000278,4,1,1.0
autograder_annotation_000848,rubric_item_000279,5,0,0
autograder_annotation_000848,rubric_item_000280,6,0,0
autograder_annotation_000848,rubric_item_000281,7,1,1.0
autograder_annotation_000848,rubric_item_000282,8,1,1.0
autograder_annotation_000848,rubric_item_000283,9,0,0
autograder_annotation_000848,rubric_item_000284,10,0,0
autograder_annotation_000848,rubric_item_000285,11,1,1.0
autograder_annotation_000848,rubric_item_000286,12,0,0
autograder_annotation_000848,rubric_item_000287,13,0,0
autograder_annotation_000848,rubric_item_000288,14,0,0
autograder_annotation_000848,rubric_item_000289,15,0,-0.0
autograder_annotation_000848,rubric_item_000290,16,6,-3.0
autograder_annotation_000849,rubric_item_000275,1,0,0
autograder_annotation_000849,rubric_item_000276,2,0,0
autograder_annotation_000849,rubric_item_000277,3,0,0
autograder_annotation_000849,rubric_item_000278,4,1,1.0
autograder_annotation_000849,rubric_item_000279,5,0,0
autograder_annotation_000849,rubric_item_000280,6,0,0
autograder_annotation_000849,rubric_item_000281,7,1,1.0
autograder_annotation_000849,rubric_item_000282,8,0,0
autograder_annotation_000849,rubric_item_000283,9,0,0
autograder_annotation_000849,rubric_item_000284,10,0,0
autograder_annotation_000849,rubric_item_000285,11,1,1.0
autograder_annotation_000849,rubric_item_000286,12,0,0
autograder_annotation_000849,rubric_item_000287,13,0,0
autograder_annotation_000849,rubric_item_000288,14,0,0
autograder_annotation_000849,rubric_item_000289,15,0,-0.0
autograder_annotation_000849,rubric_item_000290,16,8,-4.0
autograder_annotation_000850,rubric_item_000275,1,1,1.0
autograder_annotation_000850,rubric_item_000276,2,0,0
autograder_annotation_000850,rubric_item_000277,3,0,0
autograder_annotation_000850,rubric_item_000278,4,1,1.0
autograder_annotation_000850,rubric_item_000279,5,0,0
autograder_annotation_000850,rubric_item_000280,6,0,0
autograder_annotation_000850,rubric_item_000281,7,1,1.0
autograder_annotation_000850,rubric_item_000282,8,1,1.0
autograder_annotation_000850,rubric_item_000283,9,0,0
autograder_annotation_000850,rubric_item_000284,10,0,0
autograder_annotation_000850,rubric_item_000285,11,0,0
autograder_annotation_000850,rubric_item_000286,12,0,0
autograder_annotation_000850,rubric_item_000287,13,0,0
autograder_annotation_000850,rubric_item_000288,14,0,0
autograder_annotation_000850,rubric_item_000289,15,0,-0.0
autograder_annotation_000850,rubric_item_000290,16,5,-2.5
autograder_annotation_000854,rubric_item_000104,1,1,1.0
autograder_annotation_000854,rubric_item_000105,2,1,1.0
autograder_annotation_000854,rubric_item_000106,3,1,2.0
autograder_annotation_000854,rubric_item_000107,4,0,0
autograder_annotation_000854,rubric_item_000108,5,0,0
autograder_annotation_000854,rubric_item_000109,6,1,1.0
autograder_annotation_000854,rubric_item_000110,7,0,0
autograder_annotation_000854,rubric_item_000111,8,0,0
autograder_annotation_000854,rubric_item_000112,9,0,0
autograder_annotation_000854,rubric_item_000113,10,0,0
autograder_annotation_000854,rubric_item_000114,11,0,0
autograder_annotation_000854,rubric_item_000115,12,0,0
autograder_annotation_000854,rubric_item_000116,13,0,0
autograder_annotation_000854,rubric_item_000117,14,1,1.0
autograder_annotation_000854,rubric_item_000118,15,1,1.0
autograder_annotation_000854,rubric_item_000119,16,1,1.0
autograder_annotation_000854,rubric_item_000120,17,1,1.0
autograder_annotation_000854,rubric_item_000121,18,1,1.0
autograder_annotation_000854,rubric_item_000122,19,1,1.0
autograder_annotation_000854,rubric_item_000123,20,0,0
autograder_annotation_000854,rubric_item_000124,21,0,0
autograder_annotation_000854,rubric_item_000125,22,0,0
autograder_annotation_000854,rubric_item_000126,23,0,0
autograder_annotation_000854,rubric_item_000127,24,0,-0.0
autograder_annotation_000854,rubric_item_000128,25,2,-1.0
autograder_annotation_000854,rubric_item_000129,26,0,-0.0
autograder_annotation_000855,rubric_item_000104,1,1,1.0
autograder_annotation_000855,rubric_item_000105,2,1,1.0
autograder_annotation_000855,rubric_item_000106,3,1,2.0
autograder_annotation_000855,rubric_item_000107,4,0,0
autograder_annotation_000855,rubric_item_000108,5,0,0
